Step Temp Pressure Total_Energy Volume Density x_length z_length Total_Heat_Flux

0 296.976334981507 -51.9437605356355 2736.5931603154899676 160960.843986232 0.90804056235462204949 28.902616908393099493 192.68411272262099487 0
4000 300.464063729473 -230.943211896995 2736.9238065820900374 160960.843986232 0.90804056235462204949 28.902616908393099493 192.68411272262099487 5.2052317680370396857
8000 296.298925769737 230.387364866089 2736.807696861129898 160960.843986232 0.90804056235462204949 28.902616908393099493 192.68411272262099487 9.8071937928964096898
12000 297.314203298914 -232.359893289966 2736.6070197774602093 160960.843986232 0.90804056235462204949 28.902616908393099493 192.68411272262099487 13.318987731385899309
16000 300.357326644456 743.493732060227 2736.4930942318101188 160960.843986232 0.90804056235462204949 28.902616908393099493 192.68411272262099487 16.016889253605700816
20000 299.112334746261 719.047252064838 2736.6590022026798579 160960.843986232 0.90804056235462204949 28.902616908393099493 192.68411272262099487 20.545942489737999637
24000 298.829769931181 483.15213868651 2736.6641433335098554 160960.843986232 0.90804056235462204949 28.902616908393099493 192.68411272262099487 23.732468231564698868
28000 295.526862764109 575.668540772538 2736.9329995750299531 160960.843986232 0.90804056235462204949 28.902616908393099493 192.68411272262099487 26.608117029937201181
32000 299.425686591392 409.718304214562 2736.672636554069868 160960.843986232 0.90804056235462204949 28.902616908393099493 192.68411272262099487 29.08086749971250029
36000 300.71370711631 180.517320589219 2736.6006639956999607 160960.843986232 0.90804056235462204949 28.902616908393099493 192.68411272262099487 33.009657677467096448
40000 299.055361826761 354.668286330229 2736.6202934716898199 160960.843986232 0.90804056235462204949 28.902616908393099493 192.68411272262099487 36.009374963478599341
44000 298.674799343854 555.636383143329 2736.7199990247499954 160960.843986232 0.90804056235462204949 28.902616908393099493 192.68411272262099487 38.838058598469096694
48000 297.041897330159 -82.001594066707 2736.8595510285399541 160960.843986232 0.90804056235462204949 28.902616908393099493 192.68411272262099487 42.241355594918502447
52000 296.332647076037 881.942609093214 2736.7449200591199769 160960.843986232 0.90804056235462204949 28.902616908393099493 192.68411272262099487 45.999750897238499192
56000 300.400270703347 -184.876596404713 2736.6055546995698933 160960.843986232 0.90804056235462204949 28.902616908393099493 192.68411272262099487 48.955124616632296863
60000 298.980272110497 401.527461417247 2737.0936530150302133 160960.843986232 0.90804056235462204949 28.902616908393099493 192.68411272262099487 52.248307785533796732
64000 297.138925294884 153.27578382626 2736.9527352742998119 160960.843986232 0.90804056235462204949 28.902616908393099493 192.68411272262099487 55.743551013364502467
68000 301.178503149872 175.371102698143 2736.8712081708599726 160960.843986232 0.90804056235462204949 28.902616908393099493 192.68411272262099487 59.062658285661896684
72000 300.015903986506 -179.832782085384 2736.7997345446401596 160960.843986232 0.90804056235462204949 28.902616908393099493 192.68411272262099487 61.448087197589103425
76000 295.076200095065 -246.746738092878 2736.971831461599777 160960.843986232 0.90804056235462204949 28.902616908393099493 192.68411272262099487 64.397378625923806794
80000 302.43135018822 625.751163934731 2736.9880714424098187 160960.843986232 0.90804056235462204949 28.902616908393099493 192.68411272262099487 69.361657033397406735
84000 297.880643514507 513.781465090218 2736.9620156200398924 160960.843986232 0.90804056235462204949 28.902616908393099493 192.68411272262099487 72.58466414048669435
88000 294.755247688155 286.950203398023 2737.1140416727398588 160960.843986232 0.90804056235462204949 28.902616908393099493 192.68411272262099487 74.679483313557099677
92000 298.05877541967 409.998031024452 2737.1798144580598091 160960.843986232 0.90804056235462204949 28.902616908393099493 192.68411272262099487 78.388325467830995308
96000 298.051982741407 -392.985248102271 2737.3334227800301051 160960.843986232 0.90804056235462204949 28.902616908393099493 192.68411272262099487 82.181918516155405996
100000 296.9050426537 -388.925228756982 2737.2521858404898012 160960.843986232 0.90804056235462204949 28.902616908393099493 192.68411272262099487 84.950680348537602526
