Step T_hot T_cold
4380000 348.7024 255.9788
4390000 342.9513 261.1594
4400000 352.6921 249.9999
4410000 329.5472 260.5638
4420000 337.7291 264.6110
4430000 344.7565 256.6477
4440000 346.2532 268.8315
4450000 366.8139 264.5295
4460000 372.5754 266.9097
4470000 356.7628 261.3672
4480000 349.1055 260.0320
4490000 355.0859 259.1802
4500000 348.9019 264.2711
4510000 343.2957 258.0472
4520000 366.4916 270.7510
4530000 349.3828 263.4142
4540000 330.0465 263.0022
4550000 360.2247 267.5940
4560000 349.6962 255.8080
4570000 337.6871 247.9060
4580000 321.5676 249.5541
4590000 306.3589 251.3253
4600000 322.0779 245.1145
4610000 328.8142 251.1018
4620000 334.1217 242.9032
4630000 340.2148 256.2587
4640000 325.1566 244.7704
4650000 344.1083 243.4525
4660000 337.8950 253.7948
4670000 348.7586 246.5084
4680000 339.3723 245.5224
4690000 337.6739 242.8635
4700000 326.1915 238.4395
4710000 348.1884 262.5785
4720000 308.1602 265.3171
4730000 317.7161 245.5845
4740000 326.7770 249.2921
4750000 324.4564 249.6022
4760000 337.5997 251.4105
4770000 336.0474 253.0558
4780000 315.1754 261.4061
4790000 310.1768 252.5747
4800000 324.2055 242.4918
4810000 308.5377 239.0144
4820000 313.9178 250.8957
4830000 328.9541 261.1997
4840000 315.9391 250.4609
4850000 331.7500 244.5957
4860000 313.7164 249.1147
4870000 313.5008 252.8109
4880000 343.3168 263.7773
4890000 347.1342 254.0131
4900000 329.6381 263.2696
4910000 339.6871 257.0462
4920000 340.8651 251.1131
4930000 320.2437 261.0488
4940000 320.0549 267.3585
4950000 309.4043 267.8910
4960000 297.3205 255.6361
4970000 314.6732 254.2446
4980000 334.1194 255.1770
4990000 330.1118 254.8781
5000000 324.1304 245.9767
