Step T_hot T_cold
4380000 352.4218 272.1046
4390000 353.5168 262.5901
4400000 336.0311 253.4155
4410000 334.1519 247.0586
4420000 336.3705 245.3785
4430000 336.7805 253.3818
4440000 326.8885 271.3568
4450000 356.3839 268.1353
4460000 349.0264 254.7020
4470000 380.2962 269.8852
4480000 363.6001 257.7407
4490000 354.9693 273.9206
4500000 342.9475 272.2927
4510000 347.4677 253.0198
4520000 359.4722 255.0771
4530000 355.2429 245.4272
4540000 343.9568 259.7242
4550000 355.7564 255.5430
4560000 338.4576 275.7487
4570000 344.1147 266.3438
4580000 338.2385 275.1645
4590000 358.5694 270.5994
4600000 325.0823 262.6267
4610000 331.8913 261.9167
4620000 323.7531 253.2494
4630000 325.9646 263.8762
4640000 353.6574 258.8957
4650000 345.5408 260.4984
4660000 350.1345 264.9500
4670000 352.2819 268.1883
4680000 345.7309 272.1997
4690000 333.9299 278.7781
4700000 343.0200 259.5038
4710000 350.2694 252.2653
4720000 343.0433 259.2407
4730000 324.2722 253.0652
4740000 336.9668 273.2287
4750000 330.3641 262.9949
4760000 324.4315 277.9128
4770000 347.0651 285.9088
4780000 331.5974 277.0657
4790000 338.3332 267.4354
4800000 330.9430 268.0521
4810000 346.9353 263.8308
4820000 344.2368 271.8122
4830000 328.9468 270.1517
4840000 336.1299 274.1881
4850000 336.7611 277.1390
4860000 334.4416 269.0769
4870000 321.1204 270.0228
4880000 329.3632 264.9995
4890000 351.5543 258.0369
4900000 328.7453 263.1190
4910000 342.4540 266.8098
4920000 349.7782 295.5721
4930000 348.4868 283.0680
4940000 347.5018 281.3557
4950000 349.1121 271.9676
4960000 352.4242 271.4905
4970000 342.6781 261.6894
4980000 366.7608 260.0734
4990000 354.6842 275.4377
5000000 334.7906 271.0396
5010000 335.1141 267.3808
5020000 338.5143 257.6858
5030000 345.8756 275.3191
5040000 328.0277 268.1332
5050000 347.4565 268.5484
5060000 330.3743 272.7851
5070000 321.9784 275.7959
5080000 326.0000 268.6441
5090000 325.1440 259.1259
5100000 349.8764 269.0812
5110000 355.1801 275.2509
5120000 333.5526 257.4996
5130000 324.8786 273.8189
5140000 329.6665 278.8745
5150000 341.2279 265.6541
5160000 333.0756 279.3107
5170000 340.2404 268.4476
5180000 342.1380 272.8883
5190000 344.8585 255.1034
5200000 337.6826 274.0925
5210000 337.4358 262.5200
5220000 315.8471 269.8543
5230000 332.0996 270.3471
5240000 344.4032 274.2764
5250000 353.2025 273.0504
5260000 368.5722 282.9711
5270000 349.9612 261.5111
5280000 347.0334 267.7993
5290000 352.3408 253.7922
5300000 349.2966 271.0155
5310000 326.6420 277.4105
5320000 348.5476 261.7036
5330000 347.5571 250.3490
5340000 347.3997 266.8131
5350000 337.6319 277.3520
5360000 320.2993 247.8011
5370000 343.0303 267.4473
5380000 338.6929 274.5210
5390000 337.1411 266.9460
5400000 352.3222 265.7569
5410000 341.7630 267.3739
5420000 346.9637 255.5383
5430000 340.1489 272.8601
5440000 349.5106 272.8805
5450000 328.6620 264.1754
5460000 321.2432 265.3531
5470000 333.2801 277.4240
5480000 347.7307 266.0461
5490000 344.9008 265.9560
5500000 358.0975 277.0107
5510000 353.9787 269.2606
5520000 321.5598 281.9910
5530000 350.4369 270.3847
5540000 333.6225 269.1100
5550000 311.2771 270.9975
5560000 343.3417 266.0840
5570000 345.1343 271.7192
5580000 335.9924 273.7352
5590000 340.6369 266.3121
5600000 334.8066 266.1887
5610000 360.4492 261.0357
5620000 357.2618 250.3222
5630000 347.4685 266.2420
5640000 346.7791 274.8949
5650000 338.8640 275.6887
5660000 349.6588 269.7174
5670000 366.4865 253.9364
5680000 365.4833 258.0515
5690000 346.8322 255.3787
5700000 336.3170 260.0089
5710000 347.4607 259.4675
5720000 350.8458 257.6776
5730000 336.9813 260.1849
5740000 333.0038 270.5228
5750000 332.3026 275.0327
5760000 329.1277 276.6893
5770000 332.8717 262.1788
5780000 326.8392 269.5901
5790000 331.9678 262.4955
5800000 334.3467 256.8049
5810000 348.3954 254.6238
5820000 340.0611 257.5534
5830000 320.2543 263.9749
5840000 335.6583 268.1707
5850000 336.4168 261.7976
5860000 352.6885 268.2831
5870000 333.9959 258.3144
5880000 342.8671 252.5434
5890000 360.9220 260.3475
5900000 348.7409 248.8421
5910000 360.8394 258.8030
5920000 365.6082 266.7118
5930000 359.6257 253.5599
5940000 346.8151 257.7965
5950000 353.1008 259.5019
5960000 343.4261 246.7199
5970000 341.7557 264.6731
5980000 330.1206 256.5241
5990000 327.0529 252.1991
6000000 343.4954 255.3675
6010000 358.2238 256.2908
6020000 367.1682 232.1037
6030000 354.8335 256.2822
6040000 345.2009 262.4986
6050000 344.6899 275.2015
6060000 347.0817 267.1851
6070000 345.0605 252.8206
6080000 355.3311 263.8558
6090000 345.1029 262.7227
6100000 348.5530 257.1847
6110000 369.0209 258.3265
6120000 331.0826 254.7595
6130000 346.4542 262.1893
6140000 355.6192 268.0465
6150000 340.4333 272.9313
6160000 353.1505 262.4187
6170000 351.0934 260.5060
6180000 352.9580 267.3738
6190000 350.7221 267.2942
6200000 333.7626 260.7200
6210000 337.8486 251.9404
6220000 307.3786 244.9434
6230000 334.5771 254.7057
6240000 329.2733 272.0551
6250000 348.0624 273.1911
6260000 354.3220 277.5106
6270000 326.9068 270.8338
6280000 331.0349 261.1719
6290000 338.5783 259.8737
6300000 329.3258 274.8746
6310000 332.0049 266.4920
6320000 324.8801 271.5506
6330000 335.5544 262.6192
6340000 350.3194 256.0143
6350000 336.7226 267.6191
6360000 339.5617 268.9635
6370000 355.9829 270.5115
6380000 349.6790 274.2185
6390000 353.2983 270.1040
6400000 349.9564 260.9701
6410000 345.5147 259.6386
6420000 345.8050 258.4400
6430000 364.5330 258.8113
6440000 344.7948 264.0414
6450000 348.0842 262.7814
6460000 330.6054 269.9890
6470000 326.8937 258.6142
6480000 330.8137 273.4650
6490000 340.8003 262.1551
6500000 331.9570 269.6164
6510000 331.8209 264.2487
6520000 336.6230 264.0020
6530000 370.3301 263.6138
6540000 343.0840 267.9476
6550000 340.6450 263.1798
6560000 337.6110 261.9823
6570000 341.8303 253.2819
6580000 361.2236 257.7354
6590000 346.4184 268.2981
6600000 357.9495 264.4818
6610000 365.6733 265.2410
6620000 365.9266 253.9225
6630000 356.1387 268.1181
6640000 341.8484 252.3659
6650000 350.6849 250.2221
6660000 363.3089 263.4275
6670000 357.3111 266.3771
6680000 352.1458 264.1648
6690000 343.7173 279.5985
6700000 335.8445 269.0211
6710000 339.3258 255.9999
6720000 335.1051 243.5530
6730000 341.4452 263.6624
6740000 334.3927 260.7491
6750000 334.8419 251.3748
6760000 331.1023 247.5600
6770000 350.8453 264.2313
6780000 342.1578 258.6786
6790000 336.1209 257.9234
6800000 340.5708 261.2084
6810000 331.2152 259.3217
6820000 337.3086 253.0908
6830000 333.4562 255.7420
6840000 344.8048 257.2396
6850000 343.5473 252.6445
6860000 350.2992 263.2237
6870000 347.2862 251.1657
6880000 353.0652 259.4793
6890000 361.6048 261.1899
6900000 341.3497 268.3354
6910000 338.8441 252.9826
6920000 351.0741 258.6977
6930000 361.5815 259.8181
6940000 350.2479 250.9136
6950000 350.6397 267.1102
6960000 350.3788 257.3744
6970000 357.7083 269.4255
6980000 326.4461 254.8872
6990000 329.9411 274.1955
7000000 337.7103 260.2552
7010000 338.7034 264.9807
7020000 333.6774 259.6340
7030000 341.6833 259.2143
7040000 348.3229 258.6896
7050000 354.9406 256.2873
7060000 334.8497 260.4341
7070000 354.3786 271.3498
7080000 351.7033 264.4537
7090000 367.7341 271.2576
7100000 340.6722 261.1660
7110000 349.8901 253.3277
7120000 351.3017 266.1440
7130000 358.6789 255.6321
7140000 321.6969 257.6245
7150000 339.9437 255.0840
7160000 359.7046 254.4064
7170000 337.9267 257.0458
7180000 339.2691 254.4906
7190000 352.5822 274.5522
7200000 347.9379 258.7724
7210000 331.9596 248.2953
7220000 355.7650 253.8196
7230000 346.0969 252.6760
7240000 323.2775 259.9956
7250000 332.7136 247.9213
7260000 348.0301 255.5900
7270000 364.6992 246.2953
7280000 353.9760 239.1495
7290000 364.6285 252.9709
7300000 345.1007 262.7887
7310000 344.8109 247.4359
7320000 348.0639 258.9651
7330000 346.1475 242.1523
7340000 351.0857 257.1212
7350000 363.0071 260.2666
7360000 338.9519 272.1111
7370000 361.9513 258.8745
7380000 344.2640 260.5408
7390000 372.7501 267.4272
7400000 359.8242 261.5685
7410000 356.2015 252.1365
7420000 340.5529 254.8335
7430000 350.5430 263.1907
7440000 352.7854 277.0828
7450000 352.4784 268.2353
7460000 348.8734 262.1882
7470000 361.5775 245.0032
7480000 356.4478 255.2919
7490000 349.6785 283.6599
7500000 347.9823 260.7010
7510000 334.8415 243.0527
7520000 340.9168 265.5695
7530000 349.4917 262.3601
7540000 338.2334 265.5510
7550000 352.9911 265.8538
7560000 358.3868 269.0384
7570000 345.7002 268.2919
7580000 338.6481 278.0479
7590000 342.9229 270.1471
7600000 340.5529 254.0757
7610000 356.5020 273.9195
7620000 337.4687 261.4333
7630000 342.1339 261.7734
7640000 327.5674 264.9383
7650000 344.8221 258.1260
7660000 330.6737 261.6892
7670000 347.6968 259.7773
7680000 357.1780 250.6122
7690000 357.2632 275.8152
7700000 357.9992 275.3072
7710000 346.2360 265.8402
7720000 335.9972 251.9805
7730000 351.8064 255.2099
7740000 346.9094 258.7323
7750000 354.7056 269.7799
7760000 326.8430 269.3368
7770000 333.7386 277.8932
7780000 337.8552 264.7175
7790000 307.4265 264.8942
7800000 345.1714 268.5223
7810000 360.0564 257.9475
7820000 375.6392 269.4054
7830000 336.1268 261.3003
7840000 328.4137 265.7018
7850000 350.2156 258.5695
7860000 327.0186 273.4013
7870000 336.1291 272.6923
7880000 363.4823 276.7682
7890000 335.8277 277.7480
7900000 324.4195 284.7312
7910000 320.7154 281.2667
7920000 325.4754 277.5109
7930000 340.0594 262.4648
7940000 335.9294 261.3255
7950000 340.7296 260.7289
7960000 320.0251 266.1825
7970000 326.8873 266.8599
7980000 345.0659 269.6769
7990000 327.7546 264.4914
8000000 331.5805 258.2591
8010000 331.6113 275.2746
8020000 321.9598 258.6713
8030000 328.5320 263.0680
8040000 341.4962 257.8577
8050000 317.8542 265.0783
8060000 346.5205 263.2263
8070000 349.6316 270.2383
8080000 355.2992 267.9860
8090000 344.3141 265.2123
8100000 328.2755 276.2281
8110000 356.9235 271.1511
8120000 334.9709 266.4517
8130000 350.5907 270.4112
8140000 363.8627 266.2472
8150000 367.2708 271.7363
8160000 350.4913 276.4843
8170000 342.4910 271.9309
8180000 358.3952 271.7415
8190000 351.5793 262.4132
8200000 360.1917 257.6184
8210000 371.9842 249.3066
8220000 350.4972 260.4480
8230000 340.7727 251.7306
8240000 321.8241 264.2940
8250000 344.3187 269.5901
8260000 334.9782 262.2262
8270000 366.9195 260.2264
8280000 330.7827 266.8414
8290000 333.8794 262.6936
8300000 343.8506 260.0459
8310000 343.2410 268.6701
8320000 325.0689 262.8093
8330000 345.5336 276.3823
8340000 353.5874 263.4238
8350000 333.8542 258.0945
8360000 346.5324 261.6299
8370000 350.8824 268.6833
8380000 345.5484 258.9246
8390000 345.7470 262.4444
8400000 346.5261 259.6692
8410000 383.6752 256.7638
8420000 360.0562 263.2839
8430000 356.8180 274.6506
8440000 350.8951 271.8635
8450000 353.4502 270.7340
8460000 354.6943 271.7266
8470000 332.4449 279.4459
8480000 340.5731 282.7929
8490000 352.8494 255.2365
8500000 364.9170 258.5855
8510000 354.0257 267.4055
8520000 330.4812 269.4093
8530000 348.7310 265.7333
8540000 343.1472 261.7309
8550000 359.5912 270.3189
8560000 363.0608 264.0973
8570000 380.0922 280.1012
8580000 380.5026 286.1463
8590000 364.0209 255.2811
8600000 376.0813 261.3455
8610000 358.5309 267.5809
8620000 361.0412 275.3644
8630000 358.7640 267.2900
8640000 342.3876 267.6587
8650000 364.8064 280.5569
8660000 358.7943 272.5558
8670000 355.6360 267.2347
8680000 373.5374 268.0943
8690000 374.1642 271.7976
8700000 356.8450 263.6615
8710000 359.6624 265.7723
8720000 338.8136 261.2423
8730000 341.7447 261.5507
8740000 328.1698 272.1320
8750000 349.3053 268.2274
8760000 362.2062 262.1963
8770000 355.7978 268.8323
8780000 373.6793 266.4158
8790000 349.6411 261.5319
8800000 338.5989 253.4389
8810000 336.0414 260.0378
8820000 348.0403 259.7466
8830000 355.4988 252.7464
8840000 356.2965 265.6419
8850000 328.0304 257.5074
8860000 339.8913 269.2082
8870000 342.3109 268.7274
8880000 358.9412 266.0175
8890000 362.6426 246.4191
8900000 352.0793 258.1000
8910000 345.1458 252.4359
8920000 345.7284 247.4231
8930000 330.6507 254.9206
8940000 320.9026 255.4276
8950000 356.1313 249.1826
8960000 342.5859 261.2417
8970000 339.8386 256.0155
8980000 354.8296 262.8351
8990000 339.3918 264.5907
9000000 353.3664 265.3343
9010000 358.0706 260.4399
9020000 324.9972 262.3571
9030000 341.3162 251.1911
9040000 342.5057 252.6037
9050000 354.3966 253.4579
9060000 342.8736 252.1317
9070000 346.5101 250.9343
9080000 342.0602 250.0868
9090000 336.2231 258.9974
9100000 325.3661 248.9408
9110000 351.2754 270.1329
9120000 334.1921 270.2740
9130000 338.9083 262.7454
9140000 377.3038 270.6405
9150000 360.3490 262.3718
9160000 344.0382 265.2919
9170000 339.5340 262.9946
9180000 342.3320 271.3070
9190000 354.5588 273.4484
9200000 357.2922 271.3341
9210000 344.3892 263.8301
9220000 328.9836 265.2110
9230000 329.1283 259.8918
9240000 331.8446 261.1906
9250000 343.5333 272.5353
9260000 344.3169 265.4485
9270000 340.7517 259.3881
9280000 339.4637 268.7063
9290000 343.5288 271.6578
9300000 342.3310 271.1684
9310000 332.1224 283.5017
9320000 313.8101 269.6576
9330000 325.4694 266.4403
9340000 365.9439 272.7434
9350000 356.7893 260.1837
9360000 329.3048 253.7301
9370000 339.6546 268.5746
9380000 325.0895 272.5848
9390000 332.0533 279.3981
9400000 333.6183 269.0819
9410000 338.8507 258.2195
9420000 324.2179 255.3635
9430000 348.0923 267.2169
9440000 353.8083 261.7519
9450000 359.8600 268.4139
9460000 364.8259 268.0635
9470000 320.3313 267.2240
9480000 334.6596 266.0837
9490000 333.7742 253.1410
9500000 358.3321 260.0547
9510000 322.5965 254.4540
9520000 336.8054 261.6987
9530000 365.3423 259.5072
9540000 347.5758 257.9844
9550000 337.3401 259.1234
9560000 340.0145 253.1026
9570000 347.4329 254.8978
9580000 356.2305 258.4985
9590000 343.5444 262.2751
9600000 344.3338 262.3145
9610000 350.8057 251.5897
9620000 349.5890 268.4084
9630000 359.5682 253.8112
9640000 359.0535 263.0571
9650000 344.5171 264.1359
9660000 351.1645 255.4217
9670000 318.2859 278.6878
9680000 358.6370 267.1804
9690000 337.5190 257.2177
9700000 361.5864 260.2859
9710000 341.1142 276.1026
9720000 351.8002 265.3005
9730000 356.1927 266.5245
9740000 367.8562 264.9147
9750000 354.6278 264.5507
9760000 314.9354 269.1844
9770000 328.0954 268.2403
9780000 323.4327 270.7226
9790000 301.4609 275.1288
9800000 346.5866 265.4798
9810000 347.3720 262.5145
9820000 334.0891 263.4301
9830000 339.0733 266.5543
9840000 344.2943 254.1888
9850000 335.1627 255.6163
9860000 341.5166 254.4613
9870000 339.1716 247.6607
9880000 334.6841 247.0462
9890000 325.0333 269.6848
9900000 309.4628 262.7939
9910000 324.3508 264.7112
9920000 304.9860 276.3372
9930000 342.2561 249.7824
9940000 341.8784 264.3140
9950000 342.9578 272.9021
9960000 323.0340 261.5612
9970000 331.1099 271.8622
9980000 310.1340 273.4605
9990000 321.0384 267.4212
10000000 332.7909 273.8101
10010000 338.5170 258.1000
10020000 337.8479 256.3277
10030000 328.4768 262.5635
10040000 314.4500 263.1350
