Step T_hot T_cold
4380000 344.5333 263.1994
4390000 333.8617 269.4796
4400000 340.3255 263.4933
4410000 347.4869 261.1031
4420000 330.7191 250.7461
4430000 333.1335 250.9724
4440000 336.9376 252.5729
4450000 321.3645 268.9837
4460000 346.1763 271.4758
4470000 329.5074 274.6354
4480000 333.5990 274.1056
4490000 360.1272 274.5350
4500000 342.8699 254.8706
4510000 343.5289 255.8790
4520000 331.6304 257.0972
4530000 336.4851 261.6313
4540000 333.0833 258.6802
4550000 331.7590 242.1060
4560000 343.3827 244.1486
4570000 362.5205 259.1770
4580000 352.9016 261.4199
4590000 368.6155 251.4565
4600000 359.2459 257.3901
4610000 344.4666 253.8199
4620000 351.6244 260.8103
4630000 345.5603 252.4881
4640000 345.2883 247.7526
4650000 355.6833 255.3496
4660000 355.8316 265.1881
4670000 361.9446 270.1287
4680000 350.3929 261.8439
4690000 320.1750 261.2860
4700000 336.7705 279.5936
4710000 356.3452 271.8389
4720000 350.5167 267.7507
4730000 342.4992 261.1772
4740000 355.4968 275.9600
4750000 343.1674 269.9362
4760000 352.5923 267.8814
4770000 364.1143 265.5473
4780000 350.2906 265.1968
4790000 336.1462 266.4440
4800000 332.2818 250.5442
4810000 331.1613 259.2608
4820000 344.8777 268.2034
4830000 356.1616 258.1528
4840000 327.1648 264.7797
4850000 335.8689 248.2904
4860000 355.2239 258.0534
4870000 344.9674 267.4708
4880000 340.2103 249.9313
4890000 320.8269 262.0867
4900000 332.6880 272.6202
4910000 328.4078 261.6452
4920000 354.8118 264.7695
4930000 359.6201 255.9752
4940000 340.1105 267.2695
4950000 338.0841 264.9097
4960000 352.7345 263.0569
4970000 349.7360 257.2747
4980000 337.2979 254.9574
4990000 339.1253 247.3561
5000000 352.4075 260.9869
5010000 331.5741 254.8605
5020000 336.3054 265.3546
5030000 333.6912 258.1241
5040000 334.9372 258.0716
5050000 349.9073 248.4283
5060000 347.0230 258.6662
5070000 334.2215 256.1400
5080000 346.9834 257.9397
5090000 362.7002 251.3789
5100000 325.9920 255.4384
5110000 320.8896 259.1153
5120000 329.0608 254.9709
5130000 341.7208 255.7115
5140000 334.8422 249.0605
5150000 335.5852 250.5176
5160000 336.1756 269.1905
5170000 365.4324 270.7605
5180000 368.4920 256.9908
5190000 370.2110 270.0672
5200000 345.3777 278.6778
5210000 351.2011 249.5309
5220000 340.7889 260.5108
5230000 338.8854 258.9557
5240000 348.9670 252.3507
5250000 342.1411 264.9975
5260000 343.7789 267.5335
5270000 347.8985 264.6384
5280000 344.0739 238.5126
5290000 349.1230 262.2113
5300000 330.5883 259.8760
5310000 348.2003 246.7144
5320000 330.3514 244.6650
5330000 333.5785 252.4348
5340000 327.4841 254.5694
5350000 321.7051 261.9625
5360000 317.1709 261.6390
5370000 327.8759 265.2170
5380000 347.5512 255.8159
5390000 321.2076 247.7340
5400000 338.1055 255.9205
5410000 322.8114 267.9240
5420000 338.9877 257.7831
5430000 327.5865 246.3124
5440000 331.0832 245.6165
5450000 348.1272 256.0802
5460000 328.7993 262.7581
5470000 333.2837 257.7881
5480000 374.3257 262.6319
5490000 366.6310 245.1317
5500000 345.3686 242.7081
5510000 347.3803 252.6823
5520000 374.6440 264.7374
5530000 382.1239 254.8752
5540000 350.1055 271.6807
5550000 351.1325 262.6300
5560000 351.7872 264.6048
5570000 347.6512 245.8855
5580000 357.6265 259.0818
5590000 312.3384 261.6956
5600000 350.7417 262.9675
5610000 354.8723 271.8806
5620000 352.1997 269.7045
5630000 349.4908 258.0202
5640000 351.1052 258.1217
5650000 346.1870 250.8933
5660000 344.2843 245.7604
5670000 341.3455 254.5611
5680000 318.5176 251.3815
5690000 333.6516 248.3604
5700000 342.6067 262.1788
5710000 328.1451 268.2223
5720000 320.8111 255.5342
5730000 322.5564 273.6443
5740000 320.0749 261.3030
5750000 346.5798 251.6673
5760000 337.3073 260.3173
5770000 331.7110 239.0890
5780000 345.7615 248.7748
5790000 354.5481 246.2305
5800000 331.7502 254.6566
5810000 340.7009 274.4783
5820000 349.6819 278.1451
5830000 335.4997 268.9555
5840000 352.3156 272.1646
5850000 335.7233 257.2419
5860000 377.3547 267.8282
5870000 353.5726 264.6361
5880000 358.6077 257.5452
5890000 356.2870 261.1047
5900000 333.3250 270.2919
5910000 340.6289 266.6272
5920000 351.5508 267.2166
5930000 329.5661 265.4403
5940000 336.2752 265.5000
5950000 359.0828 271.3940
5960000 331.9240 268.5368
5970000 354.1694 273.6857
5980000 339.0734 248.2456
5990000 363.1579 256.0543
6000000 368.2703 266.3128
6010000 332.9846 269.2409
6020000 346.5412 256.4662
6030000 351.3827 265.1451
6040000 347.3737 259.9959
6050000 349.0927 253.9758
6060000 340.9724 253.9989
6070000 354.4813 255.2971
6080000 347.7259 259.9099
6090000 329.7399 254.9322
6100000 334.0955 260.7153
6110000 348.9977 243.9509
6120000 331.1136 269.8752
6130000 297.7490 260.6403
6140000 326.0357 270.5585
6150000 304.9735 250.3312
6160000 333.3867 255.5697
6170000 321.5383 252.0385
6180000 334.8398 262.6745
6190000 334.1700 256.5204
6200000 342.8470 267.5763
6210000 338.1673 262.6645
6220000 349.8645 250.9355
6230000 340.5957 258.3056
6240000 327.9277 250.3809
6250000 328.3781 254.4165
6260000 357.4082 259.8238
6270000 340.1919 253.5088
6280000 325.6660 251.4238
6290000 351.0305 255.9490
6300000 336.4422 253.8955
6310000 348.5237 242.0046
6320000 352.3252 254.8349
6330000 342.3543 254.6544
6340000 356.1865 257.8055
6350000 353.9598 257.6676
6360000 346.0289 252.2162
6370000 351.0249 248.7937
6380000 324.3304 252.3121
6390000 332.0635 255.2522
6400000 337.1404 260.4797
6410000 346.0678 255.8584
6420000 349.5850 259.1377
6430000 353.1040 250.4135
6440000 338.4998 253.6650
6450000 342.1621 245.9420
6460000 333.5290 260.0608
6470000 339.7551 251.9742
6480000 330.5932 255.6957
6490000 327.6099 260.0864
6500000 353.5686 257.7714
6510000 345.4484 262.5148
6520000 313.5660 261.0353
6530000 317.8288 255.3443
6540000 353.3877 261.9479
6550000 337.4716 277.3877
6560000 343.1312 262.3182
6570000 364.3453 249.9611
6580000 342.4504 250.2354
6590000 350.3496 244.2898
6600000 334.2940 258.2099
6610000 350.3261 257.9657
6620000 358.6074 259.2453
6630000 353.6960 254.4967
6640000 341.8416 272.0865
6650000 348.4193 263.6069
6660000 341.0964 254.8735
6670000 329.5826 243.8382
6680000 333.4048 247.7123
6690000 362.4676 247.8117
6700000 328.2374 240.2376
6710000 330.1308 260.2336
6720000 350.5904 247.5073
6730000 344.9295 249.9447
6740000 324.7320 258.3854
6750000 371.3960 244.7556
6760000 348.7393 261.8951
6770000 349.5637 261.4368
6780000 360.9547 246.6266
6790000 338.2574 250.4434
6800000 350.0407 261.4062
6810000 323.5042 254.9535
6820000 334.7706 248.6570
6830000 334.6819 244.1597
6840000 339.2773 255.4990
6850000 330.3519 250.4715
6860000 324.9476 264.3582
6870000 336.7070 253.3859
6880000 326.4844 246.8687
6890000 337.9869 255.3738
6900000 342.7822 255.0287
6910000 337.0932 249.0658
6920000 361.2619 247.2025
6930000 329.5704 254.2406
6940000 333.6969 258.2622
6950000 354.0305 265.7241
6960000 344.9885 262.4138
6970000 326.4103 265.5398
6980000 332.9541 250.7432
6990000 343.4074 266.1386
7000000 338.2965 255.4297
7010000 331.4362 269.0729
7020000 342.3705 256.1536
7030000 339.2463 253.9761
7040000 379.3439 253.9330
7050000 351.9034 254.7692
7060000 340.5997 259.7259
7070000 335.2229 259.0036
7080000 345.5790 250.8395
7090000 362.1611 252.0924
7100000 383.0154 257.2502
7110000 346.4424 267.7983
7120000 371.9594 268.1667
7130000 346.6913 269.4665
7140000 347.0242 268.1837
7150000 334.6719 272.9028
7160000 352.6983 271.8768
7170000 334.2861 265.7515
7180000 333.9104 274.5009
7190000 327.8267 269.5272
7200000 326.5476 256.2185
7210000 327.9669 252.8010
7220000 354.4390 275.3181
7230000 350.5241 280.4666
7240000 350.7181 280.3014
7250000 348.0936 268.0909
7260000 348.3750 251.7697
7270000 341.8470 267.6895
7280000 332.0796 279.5318
7290000 325.6894 258.8175
7300000 352.8367 262.3033
7310000 343.2345 249.5383
7320000 351.6844 263.3397
7330000 356.1513 254.6087
7340000 349.3162 250.7030
7350000 340.8911 268.5447
7360000 352.8389 263.3176
7370000 338.1658 253.1861
7380000 352.0756 260.9564
7390000 352.2856 267.6156
7400000 344.6318 272.6534
7410000 336.5174 267.1895
7420000 333.9795 261.8377
7430000 329.6216 261.3458
7440000 336.6675 261.8228
7450000 357.2797 246.7792
7460000 357.4657 249.3382
7470000 365.3848 264.1171
7480000 344.7474 262.3186
7490000 349.9900 259.2024
7500000 340.2512 267.4832
7510000 348.3827 273.0826
7520000 338.4036 264.8365
7530000 336.2393 275.5515
7540000 345.7516 283.9725
7550000 344.8601 278.2073
7560000 351.5324 280.4246
7570000 333.7899 268.6165
7580000 342.2325 260.9488
7590000 360.0128 262.6862
7600000 360.5732 271.4875
7610000 350.6793 251.5405
7620000 342.2955 266.7448
7630000 375.6400 281.5283
7640000 345.0862 270.4165
7650000 345.8610 271.4503
7660000 347.0110 265.4177
7670000 329.2215 263.3568
7680000 330.5331 271.1868
7690000 349.2793 264.7279
7700000 346.1135 258.8225
7710000 334.5173 252.2534
7720000 366.2954 268.2775
7730000 330.2412 281.6896
7740000 341.0697 261.0659
7750000 331.1406 262.6763
7760000 339.0078 276.3581
7770000 343.2208 271.9004
7780000 331.1692 258.7625
7790000 369.7719 262.9455
7800000 333.6695 272.1894
7810000 346.0262 257.2241
7820000 333.4589 272.7323
7830000 340.7152 262.5151
7840000 309.9717 269.8462
7850000 341.5654 263.8281
7860000 330.7757 260.8556
7870000 344.0118 270.8116
7880000 341.2518 269.2756
7890000 328.2636 261.8812
7900000 353.1531 264.1668
7910000 356.5185 277.7113
7920000 343.5682 259.4259
7930000 361.1668 252.4687
7940000 366.6758 264.2836
7950000 352.8483 267.7958
7960000 350.8881 253.5720
7970000 358.7127 265.7920
7980000 351.7137 251.4404
7990000 355.4511 261.6807
8000000 352.8746 267.6023
8010000 338.1144 272.6651
8020000 331.0560 269.7728
8030000 378.5370 274.0289
8040000 354.2156 253.7189
8050000 338.5470 249.2929
8060000 346.9756 248.0904
8070000 330.4885 256.4516
8080000 335.1956 263.3805
8090000 350.4603 269.3131
8100000 333.2746 257.2151
8110000 342.6591 258.2654
8120000 327.8468 259.8749
8130000 347.8899 258.9761
8140000 329.9834 261.1597
8150000 342.8752 270.0752
8160000 343.1955 262.7838
8170000 343.6159 256.4412
8180000 342.2144 257.5120
8190000 345.5172 267.0498
8200000 328.6692 264.6619
8210000 319.1291 263.3058
8220000 332.3166 270.3931
8230000 337.3978 267.8005
8240000 339.4880 247.5652
8250000 349.2668 251.2641
8260000 344.8341 252.0639
8270000 317.7687 262.0155
8280000 317.8869 261.6705
8290000 324.2563 270.1121
8300000 320.2975 259.1393
8310000 329.4093 278.2144
8320000 348.2273 262.1096
8330000 345.4554 265.2059
8340000 345.6122 255.2763
8350000 341.5952 272.7890
8360000 339.8491 251.8882
8370000 331.4068 263.2676
8380000 318.0992 259.4689
8390000 333.0946 264.6266
8400000 338.6635 272.9391
8410000 338.2619 282.8720
8420000 325.8672 271.3522
8430000 327.3750 268.5338
8440000 332.3941 264.8980
8450000 320.8575 256.7310
8460000 341.2298 264.4947
8470000 343.7753 267.5970
8480000 350.0264 264.3162
8490000 337.5148 265.2624
8500000 342.5530 277.1939
8510000 346.8076 267.6568
8520000 330.8348 259.0874
8530000 350.1560 246.0596
8540000 345.1045 262.8233
8550000 330.9666 275.7815
8560000 337.9466 263.1057
8570000 338.3425 268.4902
8580000 311.5035 266.0544
8590000 328.7278 266.4126
8600000 342.3164 273.9698
8610000 332.6895 265.9728
8620000 328.8809 242.8194
8630000 343.5969 244.7007
8640000 335.8131 256.6337
8650000 338.9905 256.3228
8660000 348.4271 244.1474
8670000 350.6760 261.5607
8680000 326.2496 268.4573
8690000 332.9045 262.5763
8700000 348.1911 255.4081
8710000 336.0501 258.6736
8720000 332.8062 267.4116
8730000 337.8285 257.0764
8740000 335.0015 271.8572
8750000 313.1362 271.3584
8760000 309.2223 258.0852
8770000 367.1630 261.1658
8780000 337.0252 268.8510
8790000 376.2839 264.9745
8800000 353.8598 260.1695
8810000 356.5814 266.0226
8820000 345.4693 263.6218
8830000 346.3707 254.8898
8840000 345.4905 249.0943
8850000 341.0217 259.7777
8860000 366.1848 265.2322
8870000 348.2163 266.1554
8880000 365.9259 262.0472
8890000 344.7632 265.1134
8900000 361.6576 259.6603
8910000 344.6487 258.5908
8920000 331.2991 256.0403
8930000 341.5358 269.2266
8940000 367.0608 266.1294
8950000 350.6174 256.8032
8960000 335.6802 256.1989
8970000 357.3537 249.2796
8980000 353.5862 250.7436
8990000 351.3486 247.6150
9000000 360.5952 262.7629
9010000 338.3175 251.0105
9020000 335.7050 262.9609
9030000 342.0733 259.6720
9040000 349.4281 260.2136
9050000 336.9919 261.1649
9060000 330.7671 261.4227
9070000 330.7218 268.8988
9080000 356.8474 266.1149
9090000 340.5874 264.5835
9100000 354.1215 270.2115
9110000 353.8951 253.4556
9120000 349.7847 278.9271
9130000 350.8676 257.7945
9140000 332.9448 271.3088
9150000 329.2961 272.0327
9160000 348.4233 262.5282
9170000 343.2027 254.8753
9180000 331.5366 266.0005
9190000 351.1315 246.6298
9200000 349.9232 264.1876
9210000 347.9746 267.6458
9220000 321.4878 264.2108
9230000 320.6732 259.2767
9240000 331.1810 270.2899
9250000 312.8124 266.5615
9260000 327.7244 268.6697
9270000 333.8044 268.7139
9280000 348.0803 259.0415
9290000 356.6833 255.0253
9300000 345.9306 259.3701
9310000 335.4103 251.2255
9320000 321.7178 261.3409
9330000 339.7970 253.3682
9340000 347.2057 257.4418
9350000 322.3704 259.7201
9360000 350.5927 269.3869
9370000 341.1451 247.0180
9380000 341.5548 256.0615
9390000 343.9151 264.0807
9400000 334.3414 268.9212
9410000 337.5129 261.8661
9420000 335.9726 263.1212
9430000 347.1246 259.7574
9440000 357.8543 260.7370
9450000 377.6429 272.4934
9460000 349.9484 272.7146
9470000 353.6963 275.6253
9480000 358.8965 278.2848
9490000 341.1654 275.2794
9500000 354.3312 276.0199
9510000 347.0673 276.9813
9520000 377.4107 278.5528
9530000 371.1176 282.9143
9540000 347.8111 261.9849
9550000 352.4172 266.4937
9560000 328.6291 252.9084
9570000 354.4377 260.6065
9580000 344.3417 272.7253
9590000 375.1771 254.0289
9600000 347.0591 261.4590
9610000 344.6135 269.3445
9620000 355.9612 255.7224
9630000 345.0177 270.8641
9640000 335.9440 281.2800
9650000 334.5055 266.9520
9660000 336.3364 272.3555
9670000 335.2097 278.8392
9680000 356.7688 254.1853
9690000 341.5866 262.0216
9700000 361.9934 261.6440
9710000 346.0475 257.2837
9720000 331.9448 257.1864
9730000 335.6073 242.6849
9740000 337.6019 243.8610
9750000 345.2871 262.7959
9760000 331.9449 257.9346
9770000 349.0228 252.5546
9780000 357.4331 252.7926
9790000 359.5493 253.2367
9800000 348.3904 261.8406
9810000 347.1340 252.8418
9820000 371.9536 256.8793
9830000 356.8203 255.4371
9840000 352.2377 249.6044
9850000 367.7050 261.0532
9860000 342.2525 258.2950
9870000 351.5649 256.7556
9880000 355.8155 266.7769
9890000 347.4578 270.9010
9900000 339.4891 259.3755
9910000 319.3979 252.6867
9920000 324.4273 257.6972
9930000 336.4755 260.1841
9940000 326.6480 265.3819
9950000 338.4878 257.1831
9960000 327.2714 272.2468
9970000 326.5241 262.7004
9980000 338.5415 266.1809
9990000 356.1788 260.2132
10000000 366.7676 260.8806
10010000 349.3798 265.9819
10020000 329.7747 268.0841
10030000 344.2488 266.6473
10040000 324.3868 272.2388
