Step Temp Pressure Total_Energy Volume Density x_length z_length Total_Heat_Flux

0 298.200434430169 94.0029399461383 3075.5803961798001183 172786.188053555 0.8458950158969319455 29.593756371208900902 197.29170914139200477 0
4000 298.891839426123 105.062605933938 3075.9233233295299215 172786.188053555 0.8458950158969319455 29.593756371208900902 197.29170914139200477 3.025707501984559844
8000 299.3616776792 291.214529011064 3076.0986676354000338 172786.188053555 0.8458950158969319455 29.593756371208900902 197.29170914139200477 5.9034058144837100457
12000 301.186706713495 738.974103245666 3075.9398921270699248 172786.188053555 0.8458950158969319455 29.593756371208900902 197.29170914139200477 10.326088610312700311
16000 297.655898409228 160.681055065125 3075.9857091024200599 172786.188053555 0.8458950158969319455 29.593756371208900902 197.29170914139200477 13.982085368065499509
20000 298.947309178872 217.567587169751 3075.7823154826301106 172786.188053555 0.8458950158969319455 29.593756371208900902 197.29170914139200477 16.460845717695800516
24000 296.081761920136 407.403438573236 3075.8544988575499701 172786.188053555 0.8458950158969319455 29.593756371208900902 197.29170914139200477 21.359019377370099591
28000 298.447617832277 754.435944415903 3075.7712710653499926 172786.188053555 0.8458950158969319455 29.593756371208900902 197.29170914139200477 24.598145810122499455
32000 299.997580282523 389.515224463262 3075.7158727705400452 172786.188053555 0.8458950158969329447 29.593756371208900902 197.29170914139200477 27.479562977962800119
36000 296.990907603612 276.313127508495 3075.8576882876500349 172786.188053555 0.8458950158969319455 29.593756371208900902 197.29170914139200477 33.180175683276303289
40000 301.994085538188 680.308106707719 3075.5127930000298875 172786.188053555 0.8458950158969319455 29.593756371208900902 197.29170914139200477 36.84679402896230016
44000 300.247363243596 -171.54972265853 3075.8351351285400597 172786.188053555 0.8458950158969319455 29.593756371208900902 197.29170914139200477 39.961076742888401725
48000 296.311321564877 -32.6593623385971 3076.0687324473501576 172786.188053555 0.8458950158969319455 29.593756371208900902 197.29170914139200477 42.999452052165402449
52000 297.456686624441 417.076848165751 3076.206285966789892 172786.188053555 0.8458950158969319455 29.593756371208900902 197.29170914139200477 47.382250289678097488
56000 296.408227868476 482.828942143828 3076.159219593259877 172786.188053555 0.8458950158969319455 29.593756371208900902 197.29170914139200477 50.594545804172597059
60000 296.770212176993 597.315171897454 3076.1864800192997791 172786.188053555 0.8458950158969319455 29.593756371208900902 197.29170914139200477 53.639326062920297034
64000 298.414864481823 448.442201829219 3075.932648320269891 172786.188053555 0.8458950158969319455 29.593756371208900902 197.29170914139200477 56.673205853585002956
68000 298.785401738024 38.3107951038727 3075.9983203381198109 172786.188053555 0.8458950158969319455 29.593756371208900902 197.29170914139200477 60.457637013617500088
72000 297.654190176315 125.66497535171 3075.9455930800199894 172786.188053555 0.8458950158969329447 29.593756371208900902 197.29170914139200477 63.632296548918702683
76000 299.227535319495 115.608189045875 3075.9152636963399345 172786.188053555 0.8458950158969319455 29.593756371208900902 197.29170914139200477 66.690580668794993358
80000 299.753623914649 -364.495183422942 3075.847514529179989 172786.188053555 0.8458950158969319455 29.593756371208900902 197.29170914139200477 70.083440374975594978
84000 298.397292728586 52.6422407150969 3075.3341790772201421 172786.188053555 0.8458950158969319455 29.593756371208900902 197.29170914139200477 72.966683541933306856
