Step T_hot T_cold
4380000 318.1144 258.3676
4390000 324.5527 250.5463
4400000 353.2425 255.8716
4410000 354.6710 235.4957
4420000 344.3935 248.5705
4430000 341.4419 255.6634
4440000 344.3182 249.8949
4450000 349.5881 258.8961
4460000 348.1938 264.2329
4470000 320.8398 261.2600
4480000 342.3829 274.7392
4490000 363.4743 264.9030
4500000 345.3380 260.4880
4510000 342.5378 265.0941
4520000 335.5366 265.4559
4530000 337.1271 265.4005
4540000 348.6885 262.8396
4550000 343.1196 261.3002
4560000 342.8131 263.5132
4570000 360.9375 271.5382
4580000 365.0456 268.2051
4590000 339.1182 267.7874
4600000 333.2412 268.0946
4610000 328.7930 254.8312
4620000 336.6053 264.7306
4630000 327.6319 259.3857
4640000 334.4700 267.9478
4650000 334.5087 271.4286
4660000 328.9759 271.1323
4670000 354.3758 263.6477
4680000 328.7520 258.8211
4690000 329.0220 258.1618
4700000 339.2917 246.9778
4710000 323.3587 256.1408
4720000 342.4790 253.7349
4730000 344.6604 255.7765
4740000 357.1341 259.5958
4750000 340.8513 262.5148
4760000 353.7963 238.3546
4770000 358.5478 252.1542
4780000 335.6793 256.5905
4790000 332.2540 265.3831
4800000 330.6533 254.8800
4810000 325.9940 266.2165
4820000 330.5616 266.4626
4830000 334.0851 244.6238
4840000 349.2225 260.5393
4850000 332.5271 263.4684
4860000 335.4639 263.3607
4870000 360.6912 275.7482
4880000 346.0106 264.4233
4890000 327.6876 252.5374
4900000 326.9842 250.6859
4910000 332.2817 260.6369
4920000 329.9382 265.8649
4930000 337.1048 266.4362
4940000 315.5686 264.2660
4950000 325.4914 259.6065
4960000 326.4744 260.4188
4970000 351.9896 271.1765
4980000 344.5900 258.6528
4990000 328.2435 253.4613
5000000 334.4460 259.0716
5010000 328.2830 262.3490
5020000 352.1472 242.4170
5030000 333.9119 262.8858
5040000 318.8992 266.3131
5050000 332.2986 272.3046
5060000 328.0571 258.5808
5070000 350.1421 262.2683
5080000 331.3032 266.6409
5090000 353.0622 270.2848
5100000 355.0462 282.2601
5110000 363.6524 265.1022
5120000 355.2024 271.1660
5130000 364.6976 268.5480
5140000 367.1524 255.6462
5150000 352.9218 246.0613
5160000 362.6833 258.9275
5170000 359.9745 270.1489
5180000 332.8130 262.2481
5190000 347.5717 255.4651
5200000 329.2689 263.4861
5210000 323.2317 257.4193
5220000 342.6181 256.8321
5230000 324.4650 257.9532
5240000 323.5144 253.6474
5250000 348.2329 254.8101
5260000 344.6071 245.5337
5270000 324.0149 265.7424
5280000 336.4589 252.8212
5290000 359.6990 258.7758
5300000 376.5295 256.0120
5310000 361.6839 262.5496
5320000 348.1850 256.9589
5330000 350.7261 248.5098
5340000 327.4657 254.0469
5350000 343.7673 258.6563
5360000 333.0368 261.8478
5370000 310.0200 260.1099
5380000 319.3959 264.0272
5390000 326.6669 262.0715
5400000 337.4733 260.0464
5410000 358.8764 275.5416
5420000 348.2234 265.9481
5430000 364.2377 271.6734
5440000 346.1289 261.7977
5450000 352.8219 266.4514
5460000 350.6487 253.9479
5470000 355.9571 248.9112
5480000 351.4854 250.9883
5490000 320.7241 263.9246
5500000 338.6388 262.2740
5510000 335.9885 254.5642
5520000 332.4947 251.0625
5530000 332.1666 255.2605
5540000 350.9127 261.0364
5550000 321.9396 251.9486
5560000 342.8643 272.4603
5570000 334.0071 271.4784
5580000 317.3816 266.5631
5590000 321.5119 258.4268
5600000 330.4235 258.0999
5610000 316.1283 262.8936
5620000 302.2273 253.5613
5630000 340.7438 261.9493
5640000 359.1502 260.3788
5650000 348.7313 253.1625
5660000 343.0208 275.9204
5670000 325.5216 258.7591
5680000 327.4314 268.0747
5690000 355.1907 255.6350
5700000 345.2346 248.9465
5710000 356.7906 252.7786
5720000 340.6852 259.6825
5730000 350.3247 268.8783
5740000 355.5164 268.4308
5750000 350.5511 250.9695
5760000 336.0296 257.5421
5770000 342.2920 254.6417
5780000 342.8196 258.0009
5790000 322.6828 259.2197
5800000 333.9228 243.6373
5810000 323.0413 247.5345
5820000 325.2753 259.1252
5830000 342.9874 248.5476
5840000 344.3680 260.2624
5850000 342.2418 270.7364
5860000 371.8837 269.2033
5870000 367.9577 254.0315
5880000 319.1191 269.8019
5890000 342.2460 263.3352
5900000 341.0558 253.4485
5910000 339.5382 250.6403
5920000 345.0683 262.3412
5930000 326.5670 257.3030
5940000 344.8410 271.2328
5950000 338.6543 271.8507
5960000 344.8597 276.2731
5970000 347.4549 262.4898
5980000 326.0719 259.1565
5990000 327.6846 256.7369
6000000 344.0742 266.5661
6010000 332.7187 263.5687
6020000 338.6903 253.4059
6030000 353.8915 252.3950
6040000 342.8848 262.0244
6050000 341.2014 264.4357
6060000 335.2743 276.8671
6070000 350.6438 261.9979
6080000 364.2740 253.9462
6090000 337.0630 258.6816
6100000 333.5041 259.7167
6110000 357.3328 249.6866
6120000 348.4202 251.9773
6130000 339.6031 241.7102
6140000 355.0885 253.9511
6150000 361.5841 258.9553
6160000 351.8282 247.4247
6170000 362.5304 254.7327
6180000 344.7439 267.2222
6190000 348.3839 257.0460
6200000 363.9261 265.5766
6210000 370.5936 270.7394
6220000 352.5081 256.0986
6230000 357.5655 260.8612
6240000 350.1402 256.6323
6250000 341.6979 250.4295
6260000 350.7210 265.8901
6270000 368.4516 262.0950
6280000 339.1299 253.3034
6290000 337.2018 247.2109
6300000 346.0711 255.8159
6310000 340.1388 254.6612
6320000 364.9551 262.8857
6330000 346.6241 262.9513
6340000 348.2076 262.4807
6350000 352.1053 278.1877
6360000 349.9300 271.9719
6370000 359.1873 262.3049
6380000 359.5038 259.7803
6390000 350.9095 249.9213
6400000 333.3548 268.7679
6410000 333.5047 251.2663
6420000 347.9611 269.8799
6430000 329.5597 257.6123
6440000 350.7408 269.6723
6450000 335.7439 273.3524
6460000 345.7004 255.7734
6470000 352.0440 269.3899
6480000 358.1004 265.5147
6490000 332.2580 264.4387
6500000 346.5922 267.8838
6510000 332.7952 245.7124
6520000 339.2933 252.8205
6530000 318.8403 258.5650
6540000 343.0323 255.4135
6550000 342.8809 253.4522
6560000 330.0236 247.2829
6570000 325.2940 260.7188
6580000 329.5067 250.7523
6590000 337.6246 255.7316
6600000 323.3553 248.3774
6610000 326.0603 245.9515
6620000 333.5283 258.9450
6630000 328.5903 257.3554
6640000 328.4595 250.8059
6650000 344.6539 254.2588
6660000 342.6589 255.2397
6670000 345.6300 263.2201
6680000 349.2190 262.4571
6690000 346.9425 263.3214
6700000 339.7775 258.8309
6710000 339.2477 259.8005
6720000 327.9025 260.7399
6730000 332.9519 259.0734
6740000 330.2177 268.5236
6750000 327.1500 265.2196
6760000 334.1129 278.5793
6770000 325.9665 269.7068
6780000 338.4102 262.0170
6790000 332.2334 272.1357
6800000 330.6062 259.9499
6810000 334.5479 246.4292
6820000 345.1521 256.3956
6830000 337.9018 248.7002
6840000 330.4882 259.6115
6850000 362.4110 240.6674
6860000 355.0481 239.5410
6870000 353.6927 250.4331
6880000 330.9973 245.6849
6890000 329.2011 259.4176
6900000 341.9054 271.7078
6910000 333.6168 267.6223
6920000 335.1138 244.1865
6930000 335.6913 252.9182
6940000 336.5848 247.9023
6950000 338.0053 262.4109
6960000 344.2813 252.8328
6970000 341.9033 252.5216
6980000 322.9232 252.8343
6990000 329.1946 256.1796
7000000 343.3800 259.6730
7010000 330.6737 257.8207
7020000 328.7512 254.1588
7030000 340.9536 253.0310
7040000 324.6228 270.3741
7050000 322.1939 276.2130
7060000 320.3814 268.6543
7070000 324.1441 270.4247
7080000 340.1840 254.1511
7090000 323.8226 271.6068
7100000 341.1861 264.0316
7110000 324.9367 263.6002
7120000 324.9976 260.3722
7130000 333.8546 243.9829
7140000 338.6127 234.1320
7150000 337.9884 261.7510
7160000 327.2083 260.9901
7170000 326.6087 260.9690
7180000 344.1449 254.9044
7190000 335.1292 253.2629
7200000 336.3933 251.4643
7210000 308.5111 251.2047
7220000 317.0768 257.3126
7230000 348.3426 259.6866
7240000 338.5235 262.1158
7250000 344.1292 269.4296
7260000 340.7449 257.6463
7270000 327.9371 266.2138
7280000 344.5270 262.7011
7290000 360.6749 255.7970
7300000 340.5439 246.0475
7310000 330.7573 253.7564
7320000 342.0696 261.0372
7330000 347.7218 262.2797
7340000 343.0045 261.3206
7350000 326.7098 254.6249
7360000 326.3891 273.2848
7370000 334.0887 270.8396
7380000 322.5508 263.6778
7390000 341.6644 269.5434
7400000 342.7886 250.6030
7410000 364.0737 257.7031
7420000 335.8649 254.8732
7430000 308.5320 263.1415
7440000 349.1852 269.7444
7450000 349.5545 258.8680
7460000 341.6617 245.6197
7470000 338.0985 253.8510
7480000 339.1698 256.0784
7490000 316.8307 248.8677
7500000 333.6474 261.7354
7510000 342.3111 249.1038
7520000 346.9049 248.9075
7530000 357.5323 257.2087
7540000 331.8849 259.3713
7550000 337.6554 247.0600
7560000 339.4217 248.2894
7570000 354.7813 247.2785
7580000 349.6688 256.7101
7590000 332.2315 256.5883
7600000 329.3869 261.0042
7610000 334.2249 258.7055
7620000 344.0536 253.0441
7630000 348.6088 254.5887
7640000 346.3878 268.7491
7650000 349.2872 275.8053
7660000 347.2332 259.0634
7670000 337.4028 267.3482
7680000 332.6223 255.9193
7690000 343.0998 244.3568
7700000 353.1561 253.7138
7710000 362.5999 254.5798
7720000 359.2424 268.3678
7730000 330.3004 265.8531
7740000 332.9243 272.7206
7750000 338.8599 255.6223
7760000 321.0231 256.1399
7770000 334.1341 265.5965
7780000 347.6426 261.4562
7790000 341.4965 260.2135
7800000 343.5550 264.4062
7810000 336.8068 270.9105
7820000 336.4176 251.5971
7830000 352.2173 257.6941
7840000 339.5727 262.4934
7850000 340.6850 259.5097
7860000 321.0324 253.1159
7870000 327.2863 251.4742
7880000 330.7486 251.9131
7890000 334.4178 252.2234
7900000 329.1868 266.7011
7910000 337.5297 263.4586
7920000 333.8819 263.1861
7930000 329.1954 271.7098
7940000 330.4537 255.7753
7950000 334.8385 265.6335
7960000 342.2466 253.2549
7970000 326.7258 247.3572
7980000 321.8869 267.1661
7990000 346.4012 256.3077
8000000 337.5036 250.5923
8010000 359.7886 245.1001
8020000 349.8429 249.5832
8030000 321.4673 251.6339
8040000 326.5763 270.7427
8050000 344.4385 255.3137
8060000 328.1327 252.4859
8070000 325.7913 260.5527
8080000 337.9901 262.1220
8090000 353.4428 251.3097
8100000 330.4355 248.0548
8110000 331.8279 260.1903
8120000 328.8455 250.8488
8130000 330.0163 248.4432
8140000 326.2437 264.7794
8150000 328.0867 257.8470
8160000 328.0507 244.7258
8170000 322.4275 251.8427
8180000 318.3151 267.3083
8190000 330.0645 259.9019
8200000 328.4547 258.8072
8210000 333.5026 255.8655
8220000 339.3420 255.7674
8230000 327.9375 256.1551
8240000 313.1378 257.2735
8250000 320.2783 264.9533
8260000 324.4193 262.7118
8270000 339.0690 260.1665
8280000 327.5861 255.6158
8290000 328.7109 256.5542
8300000 360.1017 258.9641
8310000 320.9729 267.4771
8320000 322.7313 255.7588
8330000 338.6538 254.1671
8340000 342.0349 265.5307
8350000 348.6983 266.3872
8360000 342.1858 267.9389
8370000 340.6313 248.6293
8380000 346.5710 261.8579
8390000 362.6661 260.3535
8400000 389.1610 249.1755
8410000 354.7456 264.7414
8420000 366.2903 262.8134
8430000 363.7280 259.6846
8440000 375.1431 265.3846
8450000 346.4155 255.2858
8460000 360.8436 267.6826
8470000 359.9543 272.6837
8480000 327.5450 269.6594
8490000 351.7613 266.9160
8500000 329.0067 271.0607
8510000 336.9544 265.4922
8520000 337.6837 253.6521
8530000 330.3663 251.7323
8540000 352.3060 269.6315
8550000 342.6494 256.4045
8560000 335.5119 260.0340
8570000 354.4600 254.7328
8580000 345.1057 271.3690
8590000 361.9820 256.2694
8600000 324.1458 254.8459
8610000 316.5956 270.4299
8620000 332.9286 270.1387
8630000 328.4628 265.8786
8640000 312.1167 270.2402
8650000 346.0057 260.9310
8660000 335.5435 262.0116
8670000 341.6645 262.1429
8680000 352.6378 260.5919
8690000 320.7228 264.4464
8700000 336.2486 253.5184
8710000 337.9249 257.9814
8720000 330.1217 260.1250
8730000 330.3094 267.1249
8740000 314.7663 262.2207
8750000 328.8208 263.4151
8760000 328.0112 268.8532
8770000 338.1482 243.3475
8780000 331.4479 250.5965
8790000 335.7784 258.1032
8800000 341.3439 269.9704
8810000 326.5223 253.9621
8820000 356.0405 251.7397
8830000 337.4798 253.0865
8840000 347.8590 263.0991
8850000 359.0286 259.8996
8860000 330.1526 260.3557
8870000 339.4540 254.3872
8880000 333.4699 259.8326
8890000 330.6226 263.7076
8900000 326.4179 255.2516
8910000 321.7752 260.6795
8920000 311.1694 261.8307
8930000 323.0465 257.3554
8940000 334.5622 262.7977
8950000 340.2585 263.2092
8960000 343.9207 258.1610
8970000 340.1341 253.5340
8980000 333.7555 243.2662
8990000 338.4577 249.4533
9000000 346.5458 272.7836
9010000 323.8991 261.9715
9020000 332.0686 268.9905
9030000 319.1085 260.4412
9040000 323.9046 258.1921
9050000 342.7014 253.4691
9060000 352.2840 262.8061
9070000 334.0098 266.3209
9080000 310.7229 263.2436
9090000 330.6025 268.2155
9100000 320.7601 274.1510
9110000 319.4452 272.6999
9120000 326.5475 269.1211
9130000 333.0796 271.5942
9140000 322.3745 264.8221
9150000 298.6982 269.2440
9160000 314.4685 268.4098
9170000 320.8271 253.5486
9180000 309.2758 261.9606
9190000 325.3951 260.4022
9200000 336.2297 254.3905
9210000 330.2095 255.0469
9220000 329.6146 256.7708
9230000 315.5721 265.8828
9240000 321.2995 250.5042
9250000 321.5377 258.4256
9260000 340.9815 269.4407
9270000 328.5949 277.1360
9280000 334.1898 276.9299
9290000 333.3504 264.6158
9300000 312.1058 252.9299
9310000 326.7133 259.0225
9320000 325.4242 258.0691
9330000 336.0575 257.4595
9340000 333.8504 257.7107
9350000 346.0011 252.6294
9360000 329.9412 250.5499
9370000 341.3608 263.2666
9380000 338.7433 255.1860
9390000 322.4522 253.5290
9400000 351.3853 267.7794
9410000 326.4019 275.9491
9420000 341.0373 259.0386
9430000 338.4914 250.1937
9440000 302.7171 258.8868
9450000 330.6957 268.3864
9460000 311.1445 263.7163
9470000 324.1479 257.7819
9480000 334.0318 254.8354
9490000 330.5038 266.5158
9500000 336.7700 256.5676
9510000 341.6110 256.3864
9520000 332.0723 249.2894
9530000 330.9118 250.2399
9540000 322.2134 266.7095
9550000 322.6686 252.7499
9560000 340.5135 259.2327
9570000 335.4018 261.9770
9580000 324.2183 268.3261
9590000 341.8375 265.8149
9600000 336.2112 268.9911
9610000 315.7857 262.6376
9620000 301.6670 257.7544
9630000 313.5432 254.3889
9640000 308.1970 264.0563
9650000 328.7501 254.2551
9660000 333.7167 247.6533
9670000 343.8511 243.1651
9680000 334.6233 246.0172
9690000 346.1144 248.7753
9700000 338.4384 245.1305
9710000 352.9439 247.1815
9720000 341.2538 246.8803
9730000 328.7724 250.1405
9740000 299.9169 254.2618
9750000 324.5517 265.9692
9760000 326.6445 270.7630
9770000 318.5593 263.2036
9780000 307.1861 267.5934
9790000 328.0366 257.6952
9800000 334.5141 264.8646
9810000 354.0705 251.7127
9820000 324.0579 261.9860
9830000 346.0607 268.4076
9840000 359.9136 273.7945
9850000 337.7326 253.1115
9860000 336.6373 255.6842
9870000 337.8254 256.6775
9880000 336.5661 256.7040
9890000 322.7798 253.1308
9900000 331.8275 267.3111
9910000 340.9276 265.9883
9920000 335.2384 259.9765
9930000 334.1456 258.4734
9940000 318.9110 245.3684
9950000 299.0946 250.1885
9960000 338.9827 243.8329
9970000 351.9464 257.9756
9980000 328.4743 265.0602
9990000 346.5977 260.3795
10000000 340.0944 260.2272
10010000 342.8201 272.0230
10020000 345.8712 266.9023
10030000 322.2422 249.6214
10040000 341.4176 249.8179
