Step T_hot T_cold
4380000 346.6148 265.7541
4390000 344.1096 258.1649
4400000 350.7458 254.3339
4410000 345.3100 256.2684
4420000 349.2181 245.8894
4430000 364.0812 259.5490
4440000 338.2198 255.5067
4450000 365.7467 259.3984
4460000 355.8724 258.5793
4470000 354.9492 248.0534
4480000 334.4325 258.0356
4490000 338.2339 268.8468
4500000 331.8714 267.9180
4510000 329.1921 261.9464
4520000 351.1329 256.1860
4530000 342.9214 254.8293
4540000 345.3978 263.0371
4550000 329.5440 268.3165
4560000 345.6296 264.6890
4570000 346.8006 254.6453
4580000 342.3661 266.6645
4590000 350.9910 256.5578
4600000 336.7034 256.1885
4610000 315.2731 264.7942
4620000 332.5655 257.6762
4630000 365.2023 253.9131
4640000 350.5824 263.6557
4650000 325.8105 264.3805
4660000 324.5207 264.1958
4670000 313.7468 278.1661
4680000 334.9469 257.3284
4690000 341.5188 261.7571
4700000 350.3279 254.4202
4710000 312.8739 261.1576
4720000 323.7718 264.3062
4730000 331.6284 265.4852
4740000 334.2117 264.8373
4750000 337.6679 261.1764
4760000 350.2136 270.7613
4770000 340.6823 272.6504
4780000 323.1028 270.5184
4790000 323.7617 275.7476
4800000 345.0710 264.1142
4810000 346.5947 264.4745
4820000 339.9352 264.3227
4830000 355.0232 286.4431
4840000 342.2219 263.1220
4850000 339.1074 261.1293
4860000 339.3808 259.1687
4870000 316.6528 257.2789
4880000 328.2046 273.3079
4890000 329.5862 268.1672
4900000 333.4704 261.6992
4910000 333.0732 276.5958
4920000 326.6265 273.3552
4930000 321.8127 258.7715
4940000 343.4370 265.0070
4950000 352.4518 257.9721
4960000 347.0191 263.8214
4970000 335.1095 257.8963
4980000 319.0833 252.3364
4990000 321.8883 255.6131
5000000 320.6555 264.1346
